Id,Street_name,Street_number,District,Sq_mt_built,Sq_mt_useful,N_rooms,N_bathrooms,N_floors,Price,Has_parking_included,Built_year
12863,Calle de la Costa Brava,7,3695.5 €/m2) - District 8: Fuencarral,129,110,3,2,,530000,YES,1/1/1969
12852,Calle del Castillo de Candanchú,8,4256.38 €/m2) - District 8: Fuencarral,110,,3,2,,460000,YES,1/1/2005
12850,Calle de Fermín Caballero,44,3500.0 €/m2) - District 8: Fuencarral,129,95,3,2,,375000,NO,1/1/1974
12848,Calle Isla de Tavira,,3271.96 €/m2) - District 8: Fuencarral,44,,1,1,,70000,NO,1/1/1970
12846,Urb. Urbanización cerrada,,3500.0 €/m2) - District 8: Fuencarral,123,,3,2,,450000,YES,1/1/1976
12840,Calle de Sarria,54,3222.22 €/m2) - District 8: Fuencarral,56,50,2,1,,190000,NO,1/1/1955
12838,Calle Isla de Rodas,,2648.73 €/m2) - District 8: Fuencarral,106,85,3,2,,269000,YES,1/1/2001
12829,Calle Redecilla del Camino,9,4256.38 €/m2) - District 8: Fuencarral,160,130,4,2,,650000,YES,1/1/2004
12826,Calle Cirauqui,7,4256.38 €/m2) - District 8: Fuencarral,192,145,4,3,,845000,YES,1/1/2017
12825,Calle de Rosalía de Castro,82,3271.96 €/m2) - District 8: Fuencarral,265,,4,4,,850000,YES,1/1/1983
12813,Calle de la Peña del Sol,,3695.5 €/m2) - District 8: Fuencarral,340,,4,4,2,1450000,YES,1/1/1957
12812,Calle de Mataró,21,2648.73 €/m2) - District 8: Fuencarral,76,67,3,1,,168000,NO,1/1/1965
12782,Calle Chapinería,,3371.55 €/m2) - District 8: Fuencarral,144,102,2,3,,662000,YES,1/1/2018
12779,Urb. SI,,3371.55 €/m2) - District 8: Fuencarral,208,,4,5,,890000,NO,1/1/1995
12777,Calle San Julián del Camino,,4256.38 €/m2) - District 8: Fuencarral,101,75,2,2,,410000,YES,1/1/2008
12773,Urb. Peñagrande,,3271.96 €/m2) - District 8: Fuencarral,484,,7,4,3,895000,YES,1/1/1986
12772,Calle Santiago de Compostela,90,3271.96 €/m2) - District 8: Fuencarral,110,,3,2,,425000,YES,1/1/1991
12757,Inocencio Fernández,,3271.96 €/m2) - District 8: Fuencarral,465,464,5,4,3,950000,YES,1/1/2019
12756,El pilar,,3222.22 €/m2) - District 8: Fuencarral,60,,2,1,,170000,NO,1/1/1965
12753,Avenida de Betanzos,,3222.22 €/m2) - District 8: Fuencarral,66,,2,1,,250000,NO,1/1/1972
12749,Calle de Fermín Caballero,,3500.0 €/m2) - District 8: Fuencarral,122,95,3,2,,375000,NO,1/1/1974
12748,Calle Monasterio de Guadalupe,2,4610.95 €/m2) - District 8: Fuencarral,115,,3,2,,630000,YES,1/1/2005
12747,Calle de La Bañeza,,3222.22 €/m2) - District 8: Fuencarral,60,,2,1,,200000,NO,1/1/1970
12745,Calle Pena Auseba,,3695.5 €/m2) - District 8: Fuencarral,95,83,3,2,,390000,YES,1/1/1970
12738,Urb. Si,,4256.38 €/m2) - District 8: Fuencarral,124,,3,2,,585000,YES,1/1/2004
12735,Calle de San Dacio,36,2648.73 €/m2) - District 8: Fuencarral,60,,3,1,,140000,NO,1/1/1960
12734,Calle Cerro del Castañar,177,3695.5 €/m2) - District 8: Fuencarral,99,94,4,1,,420000,YES,1/1/1969
12733,c) cerró del castañar,161,3695.5 €/m2) - District 8: Fuencarral,83,77,3,1,,375000,YES,1/1/1967
12730,Calle Cardenuela Riopico,9,4256.38 €/m2) - District 8: Fuencarral,112,86,3,2,,455000,YES,1/1/2004
12727,Calle de la Isla de Arosa,31,3271.96 €/m2) - District 8: Fuencarral,121,120,3,2,,390000,NO,1/1/1968
12724,Calle Sandalio López,,2648.73 €/m2) - District 8: Fuencarral,70,,3,1,,159000,NO,1/1/1965
12723,Calle Grañón,6,4256.38 €/m2) - District 8: Fuencarral,68,,1,1,,309000,YES,1/1/2008
12712,Carretera Fuencarral a Alcobendas,,4256.38 €/m2) - District 8: Fuencarral,70,,0,1,,319900,YES,1/1/2008
12707,Calle Buitrago del Lozoya,,3271.96 €/m2) - District 8: Fuencarral,53,52,1,1,,240000,NO,1/1/2007
12704,Calle de Joaquín Lorenzo,58,3271.96 €/m2) - District 8: Fuencarral,260,253,5,4,4,650000,YES,1/1/1995
12703,Calle de Antonio López Aguado,9,3500.0 €/m2) - District 8: Fuencarral,140,130,3,2,,499000,NO,1/1/1990
12702,Monasterio de Sobrado,,4610.95 €/m2) - District 8: Fuencarral,76,,1,1,,350000,NO,1/1/2004
12699,Calle del Monasterio de las Batuecas,,4610.95 €/m2) - District 8: Fuencarral,95,,2,2,,497000,YES,1/1/2006
12698,Avenida de Betanzos,,3222.22 €/m2) - District 8: Fuencarral,64,60,3,1,,199500,NO,1/1/1965
12695,Calle Redecilla del Camino,9,4256.38 €/m2) - District 8: Fuencarral,160,,4,2,,550000,YES,1/1/2004
12682,Paseo Tierra de Melide,32 B,4256.38 €/m2) - District 8: Fuencarral,133,88,2,2,,498995,YES,1/1/2009
12681,Calle MANRESA,,2648.73 €/m2) - District 8: Fuencarral,86,75,3,1,,123800,NO,1/1/1965
12679,Calle Isla de Saipan,,3271.96 €/m2) - District 8: Fuencarral,520,,7,4,3,925000,YES,1/1/1987
12678,Calle de la Isla de Arosa. Madrid,,3271.96 €/m2) - District 8: Fuencarral,120,106,3,2,,395000,NO,1/1/1968
12676,Avenida de Betanzos,52,3222.22 €/m2) - District 8: Fuencarral,41,,2,1,,122000,NO,1/1/1965
12672,Calle de Ribadavia,10,3222.22 €/m2) - District 8: Fuencarral,130,110,3,2,,320000,NO,1/1/1974
12670,Calle del Valle de Pinares Llanos,,3718.4 €/m2) - District 8: Fuencarral,89,,3,1,,310000,YES,1/1/1994
12669,Avenida el Ferrol,,3222.22 €/m2) - District 8: Fuencarral,116,,4,2,,460000,YES,1/1/1975
12668,Calle Becerreá. Madrid,,3222.22 €/m2) - District 8: Fuencarral,26,,0,1,,99500,NO,1/1/1965
12667,El Ferrol,,3222.22 €/m2) - District 8: Fuencarral,121,112,3,2,,440000,NO,1/1/1976
12663,Calle de la Costa Brava,9-May,3695.5 €/m2) - District 8: Fuencarral,88,82,3,1,,390000,YES,1/1/1970
12662,Calle del Puerto de Maspalomas,,3222.22 €/m2) - District 8: Fuencarral,64,,2,1,,205000,NO,1/1/1969
12660,Calle de Fermín Caballero,,3500.0 €/m2) - District 8: Fuencarral,105,,2,2,,340000,YES,1/1/1977
12657,Calle Fuentemilanos,2,3371.55 €/m2) - District 8: Fuencarral,499,,4,5,3,1175000,NO,1/1/1965
12656,Calle Chantada,,3271.96 €/m2) - District 8: Fuencarral,96,,3,1,,244500,YES,1/1/2003
12654,Avenida del Ventisquero de la Condesa,,3718.4 €/m2) - District 8: Fuencarral,95,,3,2,,390000,YES,1/1/1996
12652,Calle de Santiago de Compostela,,3500.0 €/m2) - District 8: Fuencarral,166,147,5,2,,619000,YES,1/1/1985
12649,Calle de Santiago de Compostela,,3500.0 €/m2) - District 8: Fuencarral,100,,3,1,,300000,NO,1/1/1975
12647,Calle de La Bañeza,,3222.22 €/m2) - District 8: Fuencarral,60,48,2,1,,199900,NO,1/1/1970
12643,Calle Monasterio de Montesclaros,,4610.95 €/m2) - District 8: Fuencarral,98,80,2,2,,425000,YES,1/1/2007
12642,Calle de Ribadavia,,3222.22 €/m2) - District 8: Fuencarral,139,,3,2,,360000,NO,1/1/1970
12641,Calle Monasterio de Montesclaros,,4610.95 €/m2) - District 8: Fuencarral,110,80,3,2,,475000,YES,1/1/2005
12634,Calle Pico de la Pinareja,,3271.96 €/m2) - District 8: Fuencarral,67,,3,1,,225000,NO,1/1/1969
12624,Urb. CERCA DEL METRO,,4256.38 €/m2) - District 8: Fuencarral,65,,1,1,,375000,YES,1/1/2000
12623,Urb. Entregar en el local de Inmobiliaria Albamar.,,3222.22 €/m2) - District 8: Fuencarral,120,110,3,2,,395000,YES,1/1/1973
12621,Angelita Camarero,,3271.96 €/m2) - District 8: Fuencarral,505,,6,5,4,995000,YES,1/1/1995
12618,Calle Julio Palacios,,3500.0 €/m2) - District 8: Fuencarral,260,,5,4,,950000,YES,1/1/1979
12617,Calle Donato Banares,2,2648.73 €/m2) - District 8: Fuencarral,211,,5,3,2,420000,YES,1/1/1955
12615,Urb. Residencial Montelarreyna,,3371.55 €/m2) - District 8: Fuencarral,499,,4,5,3,1325000,NO,1/1/1965
12612,Plaza de Puerto de la Cruz,,3222.22 €/m2) - District 8: Fuencarral,69,,2,1,,230000,NO,1/1/1969
12610,Calle de Ponferrada,,3222.22 €/m2) - District 8: Fuencarral,71,,3,1,,225000,NO,1/1/1965
12609,azofra,,4256.38 €/m2) - District 8: Fuencarral,113,,2,2,,430000,YES,1/1/2005
12608,La Bañeza,,3222.22 €/m2) - District 8: Fuencarral,58,,2,1,,210000,NO,1/1/1965
12607,Avenida de Monforte de Lemos,,3500.0 €/m2) - District 8: Fuencarral,74,67,3,1,,270000,NO,1/1/1974
12604,Calle de La Bañeza,,3222.22 €/m2) - District 8: Fuencarral,56,,2,1,,180000,NO,1/1/1962
12595,Calle Mistral,8,3271.96 €/m2) - District 8: Fuencarral,180,,3,2,,730000,YES,1/1/1980
12587,pedro rico,27,3500.0 €/m2) - District 8: Fuencarral,146,,3,2,,500000,YES,1/1/1980
12586,Calle de Pedro Rico,27,3500.0 €/m2) - District 8: Fuencarral,141,,3,2,,492500,YES,1/1/1980
12579,BAÑEZA,,3222.22 €/m2) - District 8: Fuencarral,66,,2,1,,163000,NO,1/1/1970
12578,SANGENJO,,3500.0 €/m2) - District 8: Fuencarral,127,,3,2,,410000,YES,1/1/1984
12577,Calle de Ponferrada,,3222.22 €/m2) - District 8: Fuencarral,61,,2,1,,175000,NO,1/1/1961
12576,CANTALEJOS,,3371.55 €/m2) - District 8: Fuencarral,245,177,4,3,,719000,YES,1/1/1974
12570,Calle Valle de Mena,,3271.96 €/m2) - District 8: Fuencarral,140,,3,2,,735000,YES,1/1/2019
12569,Avenida de Montecarmelo,11,4610.95 €/m2) - District 8: Fuencarral,121,100,3,2,,599000,YES,1/1/2004
12567,Pico Balaitus,,3271.96 €/m2) - District 8: Fuencarral,58,,2,1,,135000,NO,1/1/1967
12565,Calle de Carlos Morla Lynch,,None €/m2) - District 8: Fuencarral,75,60,3,1,,222000,NO,1/1/1978
12564,Calle monasterio de oseira,9,4610.95 €/m2) - District 8: Fuencarral,75,,2,1,,335000,YES,1/1/2010
12563,Camino DE SANTIAGO,,4256.38 €/m2) - District 8: Fuencarral,125,120,3,2,,530000,YES,1/1/2005
12560,Islas Chafarinas,,3271.96 €/m2) - District 8: Fuencarral,430,415,5,5,4,1050000,YES,1/1/2006
12558,Calle Sinesio Delgado,,3500.0 €/m2) - District 8: Fuencarral,60,,1,1,,240000,YES,1/1/1986
12553,Plaza del Pico Salvaguardia,,3271.96 €/m2) - District 8: Fuencarral,72,69,3,1,,175000,NO,1/1/1965
12552,Calle Isla de Tavira,,3271.96 €/m2) - District 8: Fuencarral,70,,3,1,,230000,NO,1/1/1970
12551,Calle de la Villa de Marín,,3500.0 €/m2) - District 8: Fuencarral,151,,4,2,,489999,YES,1/1/1981
12550,CARDENAL HERRERA ORIA,,3695.5 €/m2) - District 8: Fuencarral,596,500,5,5,4,3200000,YES,1/1/2011
12549,Calle Redecilla del Camino,,4256.38 €/m2) - District 8: Fuencarral,124,,3,2,,549000,YES,1/1/2004
12548,Calle Pablo Gargallo,,3271.96 €/m2) - District 8: Fuencarral,400,369,5,5,4,980000,YES,1/1/1995
12544,Calle Grañón,,4256.38 €/m2) - District 8: Fuencarral,85,,2,2,,380000,YES,1/1/2006
12536,Calle de Arroyofresno,,3371.55 €/m2) - District 8: Fuencarral,262,185,4,3,,891000,YES,1/1/1971
12535,Calle de Nuestra Señora de Valverde,,4610.95 €/m2) - District 8: Fuencarral,180,,4,3,,650000,YES,1/1/2018
12534,Avenida de Betanzos,,3222.22 €/m2) - District 8: Fuencarral,60,55,2,1,,160000,NO,1/1/1976
12533,Calle de Otero y Delage,,3271.96 €/m2) - District 8: Fuencarral,84,,2,2,1,312000,NO,1/1/1970
12532,Calle del Collado de Marichiva,,3718.4 €/m2) - District 8: Fuencarral,95,80,3,2,,420000,YES,1/1/1995
12531,Calle Ginzo de Limia,,3500.0 €/m2) - District 8: Fuencarral,150,110,4,2,,428000,YES,1/1/1973
12529,Calle Cerro del Castañar,,3695.5 €/m2) - District 8: Fuencarral,96,90,4,2,,335000,YES,1/1/1969
12527,Avenida del Cardenal Herrera Oria,,3271.96 €/m2) - District 8: Fuencarral,234,,4,4,3,975000,YES,1/1/2019
12526,Calle de Pedro Rico,17,3500.0 €/m2) - District 8: Fuencarral,69,,2,1,,425000,NO,1/1/1985
12520,Calle de Valcarlos,,4256.38 €/m2) - District 8: Fuencarral,98,79,2,2,,410000,YES,1/1/2005
12514,Calle ISLA GRACIOSA,,2648.73 €/m2) - District 8: Fuencarral,90,83,2,1,,240000,NO,1/1/1970
12509,Calle Arnedillo,,4610.95 €/m2) - District 8: Fuencarral,180,165,6,3,2,700000,NO,1/1/1980
12507,Calle de Celanova,,3222.22 €/m2) - District 8: Fuencarral,55,,2,1,,179000,NO,1/1/1965
12489,ISLAS CIES,,3271.96 €/m2) - District 8: Fuencarral,79,,2,1,,225000,NO,1/1/1970
12488,Avenida de Salas de los Infantes,9,2648.73 €/m2) - District 8: Fuencarral,95,90,0,2,,230000,NO,1/1/2000
12486,Calle Isla de Ons,,3271.96 €/m2) - District 8: Fuencarral,80,,3,1,,275000,NO,1/1/1976
12484,Camino de Ganapanes,,3271.96 €/m2) - District 8: Fuencarral,59,,1,1,,267000,YES,1/1/2008
12477,MELCHOR FERNANDEZ ALMAGRO,,3500.0 €/m2) - District 8: Fuencarral,143,,4,2,,530000,YES,1/1/1990
12474,Calle de Fermín Caballero,,3222.22 €/m2) - District 8: Fuencarral,151,136,5,2,,515000,NO,1/1/1973
12473,Calle Alejandro Casona,,3271.96 €/m2) - District 8: Fuencarral,75,65,2,1,,320000,YES,1/1/1986
12472,Avenida de Monforte de Lemos,67,3500.0 €/m2) - District 8: Fuencarral,110,,4,2,,330000,YES,1/1/1977
12471,Calle de Nuria,32,3695.5 €/m2) - District 8: Fuencarral,225,,5,4,,930000,NO,1/1/1986
12470,Avenida Santuario de Valverde,85,4610.95 €/m2) - District 8: Fuencarral,305,,5,5,4,1298000,YES,1/1/2005
12469,Calle SAN JUAN DE ORTEGA,,4256.38 €/m2) - District 8: Fuencarral,106,92,2,2,,450000,YES,1/1/2003
12468,CUEVA DE MONTESINOS,,2648.73 €/m2) - District 8: Fuencarral,468,,7,5,4,1400000,YES,1/1/1998
12467,Calle de Valcarlos,,4256.38 €/m2) - District 8: Fuencarral,90,75,2,2,,400000,NO,1/1/2006
12466,Calle Cámaras,,2648.73 €/m2) - District 8: Fuencarral,160,,4,1,,340000,NO,1/1/1970
12465,Calle del Monasterio de las Batuecas,,4610.95 €/m2) - District 8: Fuencarral,134,107,3,2,,575000,YES,1/1/2008
12464,Calle de Cantalejo,,3371.55 €/m2) - District 8: Fuencarral,246,170,5,3,,740000,YES,1/1/1974
12458,Paseo Tierra de Melide,,4256.38 €/m2) - District 8: Fuencarral,133,88,2,2,,499900,YES,1/1/2009
12457,Calle Buitrago del Lozoya,,3271.96 €/m2) - District 8: Fuencarral,170,,3,3,,710000,YES,1/1/2009
12456,Calle de Celanova,,3222.22 €/m2) - District 8: Fuencarral,35,32,1,1,,115000,NO,1/1/1960
12451,Calle de Sarria,,3222.22 €/m2) - District 8: Fuencarral,52,48,2,1,,175000,NO,1/1/1965
12447,Avenida Monforte de Lemos. Madrid,,3222.22 €/m2) - District 8: Fuencarral,59,,2,1,,265000,NO,1/1/1965
12446,Calle de la Masó,,3695.5 €/m2) - District 8: Fuencarral,341,260,5,5,,1363000,YES,1/1/1994
12445,Calle de Cantalejo,,3371.55 €/m2) - District 8: Fuencarral,245,,5,3,,765000,YES,1/1/1974
12442,Calle del Monasterio de las Batuecas,,4610.95 €/m2) - District 8: Fuencarral,134,125,3,2,,650000,YES,1/1/2008
12441,Calle Caballero de la Triste Figura,,2648.73 €/m2) - District 8: Fuencarral,450,415,7,5,4,1240000,NO,1/1/2004
12439,Islas Cíes,,3271.96 €/m2) - District 8: Fuencarral,89,,3,1,,265000,NO,1/1/1972
12438,Calle de Hospital de Órbigo,7,4256.38 €/m2) - District 8: Fuencarral,77,58,2,2,,390000,YES,1/1/2007
12433,Calle de los Gavilanes,,3371.55 €/m2) - District 8: Fuencarral,359,296,8,5,,870000,YES,1/1/1976
12428,Avenida de Monforte de Lemos,,3500.0 €/m2) - District 8: Fuencarral,143,,4,2,,430000,NO,1/1/1975
12427,Calle Manresa,,2648.73 €/m2) - District 8: Fuencarral,83,,3,1,,160000,NO,1/1/1969
12426,Calle Julio Palacios,,3500.0 €/m2) - District 8: Fuencarral,219,182,4,3,,790000,YES,1/1/1985
12425,Avenida del Monasterio de Silos,,4610.95 €/m2) - District 8: Fuencarral,100,,2,2,,433000,YES,1/1/2008
12423,Calle julio palacios,,3500.0 €/m2) - District 8: Fuencarral,260,224,5,4,,910000,YES,1/1/1978
12418,San Juan de Ortega,,4256.38 €/m2) - District 8: Fuencarral,121,,2,2,,450000,YES,1/1/2004
12417,Calle de Fresnedillas,,3371.55 €/m2) - District 8: Fuencarral,282,,5,3,,720000,YES,1/1/1970
12414,Urb. Mirasierra,,3695.5 €/m2) - District 8: Fuencarral,802,,6,5,4,2260000,YES,1/1/2001
12412,Juan Sánchez,,3271.96 €/m2) - District 8: Fuencarral,93,82,2,2,,445000,YES,1/1/2007
12406,Calle Inocencio Fernandez,,3271.96 €/m2) - District 8: Fuencarral,168,,4,3,4,460000,YES,1/1/1969
12397,Islas Cies,,3271.96 €/m2) - District 8: Fuencarral,86,,3,1,,265000,NO,1/1/1971
12394,Calle de Fermín Caballero,,3222.22 €/m2) - District 8: Fuencarral,220,,6,3,,550000,YES,1/1/1973
12390,Urb. Mirasierra Everyprop.com,,3695.5 €/m2) - District 8: Fuencarral,561,,6,6,3,3200000,YES,1/1/2011
12383,Avenida del Monasterio de Silos,82,4610.95 €/m2) - District 8: Fuencarral,162,,3,2,,570000,YES,1/1/2004
12379,Avenida del Monasterio de Silos,75,4610.95 €/m2) - District 8: Fuencarral,85,,2,2,,399000,YES,1/1/2005
12376,Calle Arzobispo Morcillo,,3500.0 €/m2) - District 8: Fuencarral,158,120,4,2,,600000,YES,1/1/1988
12375,ISLAS MARQUESAS,16,3271.96 €/m2) - District 8: Fuencarral,82,,3,1,,225000,NO,1/1/1970
12374,Calle Vicente Jimeno,6,3271.96 €/m2) - District 8: Fuencarral,270,220,5,3,,1185000,YES,1/1/1979
12373,Calle de Hospital de Órbigo,3,4256.38 €/m2) - District 8: Fuencarral,120,96,3,2,,530000,YES,1/1/2007
12371,Ronda del Caballero de la Mancha,6,2648.73 €/m2) - District 8: Fuencarral,251,189,6,5,,699000,YES,1/1/1998
12367,Calle Cantalejo,,3371.55 €/m2) - District 8: Fuencarral,240,198,4,5,,650000,YES,1/1/1950
12366,Calle Collado Mostajo,10,3718.4 €/m2) - District 8: Fuencarral,360,340,5,4,2,860000,NO,1/1/1990
12365,Calle Julio Palacios,,3500.0 €/m2) - District 8: Fuencarral,199,176,5,4,,900000,NO,1/1/1985
12364,Calle de Valcarlos,,4256.38 €/m2) - District 8: Fuencarral,100,96,2,2,,400000,YES,1/1/2005
12363,Plaza de Corcubión,,3222.22 €/m2) - District 8: Fuencarral,90,82,3,1,,190000,NO,1/1/1970
12360,Calle de Nuestra Señora de Valverde,,4610.95 €/m2) - District 8: Fuencarral,171,,4,3,,632000,YES,1/1/2019
12359,Rosalia de Castro,,3271.96 €/m2) - District 8: Fuencarral,309,,5,4,4,780000,YES,1/1/1985
12358,Calle de Nuestra Señora de Valverde,,2648.73 €/m2) - District 8: Fuencarral,179,,3,2,,617000,YES,1/1/2018
12357,Calle de Nuestra Señora de Valverde,,4610.95 €/m2) - District 8: Fuencarral,179,,4,3,,735000,YES,1/1/2018
12356,Calle Francisco Sancha,22,2648.73 €/m2) - District 8: Fuencarral,126,,3,2,,340000,NO,1/1/2008
12355,Mario Recuero,8,3271.96 €/m2) - District 8: Fuencarral,359,325,6,5,4,1150000,YES,1/1/2020
12352,Calle de Nuestra Señora de Valverde,181,2648.73 €/m2) - District 8: Fuencarral,158,129,4,3,,534900,YES,1/1/1920
12350,Calle de La Bañeza,43,3271.96 €/m2) - District 8: Fuencarral,96,,3,1,,359000,NO,1/1/1982
12349,Calle Cerro del Castañar,193,3695.5 €/m2) - District 8: Fuencarral,94,90,4,1,,349000,YES,1/1/1969
12347,Avenida del Cardenal Herrera Oria,,3271.96 €/m2) - District 8: Fuencarral,513,480,13,13,,715000,NO,1/1/2010
12344,Urb. Mirasierra Everyprop.com,,3695.5 €/m2) - District 8: Fuencarral,300,,4,5,3,840000,YES,1/1/1989
12342,Calle del Monasterio de las Batuecas,32,4610.95 €/m2) - District 8: Fuencarral,134,107,3,2,,570000,YES,1/1/2008
12340,Avenida del Santuario de Valverde,77,4610.95 €/m2) - District 8: Fuencarral,290,189,5,5,,1298000,YES,1/1/2006
12339,Calle Braille,,2648.73 €/m2) - District 8: Fuencarral,78,,3,1,,185000,NO,1/1/1979
12338,Calle de Cantalejo,,3371.55 €/m2) - District 8: Fuencarral,238,183,2,2,,1100000,YES,1/1/1970
12333,Urb. Montecarmelo Everyprop.com,,4610.95 €/m2) - District 8: Fuencarral,186,,4,3,,750000,YES,1/1/2019
12326,Avenida del Monasterio de Silos,,4610.95 €/m2) - District 8: Fuencarral,180,145,4,3,,745000,YES,1/1/2004
12324,Calle del Monasterio de las Batuecas,23,4610.95 €/m2) - District 8: Fuencarral,132,,2,2,,549000,YES,1/1/2005
12320,Calle de Moralzarzal,104,3695.5 €/m2) - District 8: Fuencarral,225,,5,3,,855000,YES,1/1/1988
12319,Calle de las Islas Cíes,,3271.96 €/m2) - District 8: Fuencarral,108,,3,2,,340000,NO,1/1/1988
12318,Calle de Juan Sanchez,,3271.96 €/m2) - District 8: Fuencarral,101,,4,2,,380000,YES,1/1/1987
12304,Avenida de Monforte de Lemos,67,3500.0 €/m2) - District 8: Fuencarral,110,,4,2,,330000,YES,1/1/1977
12295,Urb. Mirasierra,,3695.5 €/m2) - District 8: Fuencarral,670,,5,6,2,3300000,YES,1/1/2009
12293,Calle de Ramón Gómez de la Serna,41,3271.96 €/m2) - District 8: Fuencarral,110,,4,2,,479000,YES,1/1/1982
12290,Calle de la Costa Brava,7,3695.5 €/m2) - District 8: Fuencarral,189,125,4,2,,643000,YES,1/1/1969
12286,Calle de Fermín Caballero,,3500.0 €/m2) - District 8: Fuencarral,122,95,4,2,,375000,NO,1/1/1974
12284,Calle de Pedro Rico,,3500.0 €/m2) - District 8: Fuencarral,69,,2,1,,425000,NO,1/1/1985
12282,Calle de Sarria,,3222.22 €/m2) - District 8: Fuencarral,55,,2,1,,214000,NO,1/1/1962
12281,Calle Cerrillo,,2648.73 €/m2) - District 8: Fuencarral,66,48,1,1,,189000,NO,1/1/2005
12270,Calle de Adriano de Utrecht,,4456.18 €/m2) - District 9: Hortaleza,153,,4,3,,640000,NO,1/1/2003
12269,Ronda Manuel Granero,,4275.46 €/m2) - District 9: Hortaleza,618,,6,6,,2295000,YES,1/1/1984
12265,Avenida de los Madroños,,4275.46 €/m2) - District 9: Hortaleza,607,318,5,6,,2800000,YES,1/1/2017
12264,Calle de Ana de Austria,,4456.18 €/m2) - District 9: Hortaleza,114,77,3,2,,510000,YES,1/1/2009
12256,Calle Serramagna,,4275.46 €/m2) - District 9: Hortaleza,724,,6,6,3,3500000,YES,1/1/1983
12255,Calle Villamiel de Cáceres,,3773.82 €/m2) - District 9: Hortaleza,379,,4,4,4,965000,YES,1/1/1997
12254,Calle de Bueso de Pineda,,4275.46 €/m2) - District 9: Hortaleza,578,,5,6,4,2150000,YES,1/1/2005
12253,Avenida de los Madroños. Madrid,,4275.46 €/m2) - District 9: Hortaleza,319,,5,5,,1930000,YES,1/1/1986
12245,Calle de Dulce Chacón,,3636.96 €/m2) - District 9: Hortaleza,117,90,2,2,,450000,YES,1/1/2009
12243,Urb. Asura,,4275.46 €/m2) - District 9: Hortaleza,450,,5,5,4,2150000,YES,1/1/2005
12234,JOSE MIGUEL GURIDI,,4275.46 €/m2) - District 9: Hortaleza,174,,3,2,,720000,YES,1/1/1993
12225,Ronda Abubilla,,4275.46 €/m2) - District 9: Hortaleza,466,,5,5,2,2900000,YES,1/1/1979
12224,Calle Santa Virgilia. Madrid,,2915.33 €/m2) - District 9: Hortaleza,94,,2,2,,330000,NO,1/1/1975
12223,Urb. algabeño,,4275.46 €/m2) - District 9: Hortaleza,592,,5,5,2,2200000,YES,1/1/1978
12222,Urb. Conde de Orgaz,,4275.46 €/m2) - District 9: Hortaleza,470,,7,7,4,2000000,YES,1/1/1991
12220,Urb. Arturo Soria,,3152.53 €/m2) - District 9: Hortaleza,500,,6,5,4,1275000,YES,1/1/1992
